DmConnection;Connections;Connection;;;;;;;;;;
[NAME][100][1];[CHANNEL][101][1];[CHANNELUNIT][102][1];[PARAMS][103][1];;;;;;;;;
pbt-STM-U-STEMPFELMASCHINE_IN_GRUNDSTELLUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;STM; 1 in  Word DB451,DW200;0;;;;
pbt-STM-U-STEMPFELMASCHINE_IN_GRUNDSTELLUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;STM; 1 in  Word DB451,DW220;0;;;;
pbt-STM-U-STEMPFELMASCHINE_IN_GRUNDSTELLUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;STM; 1 in  Word DB451,DW240;0;;;;
pbt-STP-U-ANSCHLAG_3_BETRIEBSBEREIT;;Binary Tag;1;;Common_PLC-1;STP; 0 in  Word DB450,DW150;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAEGE_1-2_ABGESENKT_STRANG_4;;Binary Tag;1;;Common_PLC-1;STP; 1 in  Word DB450,DW235;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_1-2_ABGESENKT_STRANG_1;;Binary Tag;1;;Common_PLC-1;STP; 1 in  Word DB450,DW175;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_1-2_ABGESENKT_STRANG_2;;Binary Tag;1;;Common_PLC-1;STP; 1 in  Word DB450,DW195;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_1-2_ABGESENKT_STRANG_3;;Binary Tag;1;;Common_PLC-1;STP; 1 in  Word DB450,DW215;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_1_ABGESENKT_STRANG_1;;Binary Tag;1;;Common_PLC-1;STP; 0 in  Word DB451,DW171;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_1_ABGESENKT_STRANG_2;;Binary Tag;1;;Common_PLC-1;STP; 0 in  Word DB451,DW191;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_1_ABGESENKT_STRANG_3;;Binary Tag;1;;Common_PLC-1;STP; 0 in  Word DB451,DW211;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_1_ABGESENKT_STRANG_4;;Binary Tag;1;;Common_PLC-1;STP; 0 in  Word DB451,DW231;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_2_ABGESENKT_STRANG_1;;Binary Tag;1;;Common_PLC-1;STP; 1 in  Word DB451,DW171;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_2_ABGESENKT_STRANG_2;;Binary Tag;1;;Common_PLC-1;STP; 1 in  Word DB451,DW191;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_2_ABGESENKT_STRANG_3;;Binary Tag;1;;Common_PLC-1;STP; 1 in  Word DB451,DW211;0;;;;
pbt-STP-U-BEWEGLICHE_ANSCHLAGE_2_ABGESENKT_STRANG_4;;Binary Tag;1;;Common_PLC-1;STP; 1 in  Word DB451,DW231;0;;;;
pbt-STT-A-SYNCHRONISATIONS_FEHLER_KS-SYNC_STRANG_1;;Binary Tag;1;;Common_PLC-1;STT; 0 in  Word DB451,DW59;0;;;;
pbt-STT-A-SYNCHRONISATIONS_FEHLER_KS-SYNC_STRANG_2;;Binary Tag;1;;Common_PLC-1;STT; 0 in  Word DB451,DW79;0;;;;
pbt-STT-A-SYNCHRONISATIONS_FEHLER_KS-SYNC_STRANG_3;;Binary Tag;1;;Common_PLC-1;STT; 0 in  Word DB451,DW99;0;;;;
pbt-STT-A-SYNCHRONISATIONS_FEHLER_KS-SYNC_STRANG_4;;Binary Tag;1;;Common_PLC-1;STT; 0 in  Word DB451,DW119;0;;;;
pbt-STT-A-SYNCHRONISATIONS_FEHLER_WS-SYNC_STRANG_1;;Binary Tag;1;;Common_PLC-1;STT; 1 in  Word DB451,DW59;0;;;;
pbt-STT-A-SYNCHRONISATIONS_FEHLER_WS-SYNC_STRANG_2;;Binary Tag;1;;Common_PLC-1;STT; 1 in  Word DB451,DW79;0;;;;
pbt-STT-A-SYNCHRONISATIONS_FEHLER_WS-SYNC_STRANG_3;;Binary Tag;1;;Common_PLC-1;STT; 1 in  Word DB451,DW99;0;;;;
pbt-STT-A-SYNCHRONISATIONS_FEHLER_WS-SYNC_STRANG_4;;Binary Tag;1;;Common_PLC-1;STT; 1 in  Word DB451,DW119;0;;;;
pbt-T_W-D-VERTEILERWIEGUNG_RESETIEREN;;Binary Tag;1;;Common_PLC-1;T_W; 4 in  Word DB459,DW10;0;;;;
pbt-TCM-U-BRENNSCHNEIDMASCHINE_OK_STRANG_1;;Binary Tag;1;;Common_PLC-1;TCM;2 in  Word DB450,DW175;0;;;;
pbt-TCM-U-BRENNSCHNEIDMASCHINE_OK_STRANG_2;;Binary Tag;1;;Common_PLC-1;TCM;2 in  Word DB450,DW195;0;;;;
pbt-TCM-U-BRENNSCHNEIDMASCHINE_OK_STRANG_3;;Binary Tag;1;;Common_PLC-1;TCM;2 in  Word DB450,DW215;0;;;;
pbt-TCM-U-BRENNSCHNEIDMASCHINE_OK_STRANG_4;;Binary Tag;1;;Common_PLC-1;TCM;2 in  Word DB450,DW235;0;;;;
"pbt-TCM-U-BSM_IN_AUSGANGSPOSITION;_KLEMMUNG_OFFEN_STRANG_1";;Binary Tag;1;;Common_PLC-1;TCM;3 in  Word DB450,DW175;0;;;;
"pbt-TCM-U-BSM_IN_AUSGANGSPOSITION;_KLEMMUNG_OFFEN_STRANG_2";;Binary Tag;1;;Common_PLC-1;TCM;3 in  Word DB450,DW195;0;;;;
"pbt-TCM-U-BSM_IN_AUSGANGSPOSITION;_KLEMMUNG_OFFEN_STRANG_3";;Binary Tag;1;;Common_PLC-1;TCM;3 in  Word DB450,DW215;0;;;;
"pbt-TCM-U-BSM_IN_AUSGANGSPOSITION;_KLEMMUNG_OFFEN_STRANG_4";;Binary Tag;1;;Common_PLC-1;TCM;3 in  Word DB450,DW235;0;;;;
pbt-TCM-U-BSM_IN_GRUNDSTELLUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;TCM; 3 in  Word DB451,DW171;0;;;;
pbt-TCM-U-BSM_IN_GRUNDSTELLUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;TCM; 3 in  Word DB451,DW191;0;;;;
pbt-TCM-U-BSM_IN_GRUNDSTELLUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;TCM; 3 in  Word DB451,DW211;0;;;;
pbt-TCM-U-BSM_IN_GRUNDSTELLUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;TCM; 3 in  Word DB451,DW231;0;;;;
pbt-TCM-U-KLEMMUNG_OFFEN_STRANG_1;;Binary Tag;1;;Common_PLC-1;TCM; 5 in  Word DB451,DW171;0;;;;
pbt-TCM-U-KLEMMUNG_OFFEN_STRANG_2;;Binary Tag;1;;Common_PLC-1;TCM; 5 in  Word DB451,DW191;0;;;;
pbt-TCM-U-KLEMMUNG_OFFEN_STRANG_3;;Binary Tag;1;;Common_PLC-1;TCM; 5 in  Word DB451,DW211;0;;;;
pbt-TCM-U-KLEMMUNG_OFFEN_STRANG_4;;Binary Tag;1;;Common_PLC-1;TCM; 5 in  Word DB451,DW231;0;;;;
pbt-TCM-U-MESSROLLE_ANGELEGT_STRANG_1;;Binary Tag;1;;Common_PLC-1;TCM; 0 in  Word DB451,DW179;0;;;;
pbt-TCM-U-MESSROLLE_ANGELEGT_STRANG2;;Binary Tag;1;;Common_PLC-1;TCM; 0 in  Word DB451,DW199;0;;;;
pbt-TCM-U-MESSROLLE_ANGELEGT_STRANG3;;Binary Tag;1;;Common_PLC-1;TCM; 0 in  Word DB451,DW219;0;;;;
pbt-TCM-U-MESSROLLE_ANGELEGT_STRANG4;;Binary Tag;1;;Common_PLC-1;TCM; 0 in  Word DB451,DW239;0;;;;
pbt-TCM-U-MESSROLLE_IN_GRUNDSTELLUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;TCM; 4 in  Word DB451,DW171;0;;;;
pbt-TCM-U-MESSROLLE_IN_GRUNDSTELLUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;TCM; 4 in  Word DB451,DW191;0;;;;
pbt-TCM-U-MESSROLLE_IN_GRUNDSTELLUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;TCM; 4 in  Word DB451,DW211;0;;;;
pbt-TCM-U-MESSROLLE_IN_GRUNDSTELLUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;TCM; 4 in  Word DB451,DW231;0;;;;
pbt-TST-A-DRUCK_MIN_ALARM_1-ALARM_MIN-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB450,DW25;0;;;;
pbt-TST-A-DRUCK_NICHT_GIESSBEREIT_VT(LI_1=ALARM-0=BEREIT;;Binary Tag;1;;Common_PLC-1;TST; 1 in  Word DB451,DW26;0;;;;
pbt-TST-A-DRUCK_NICHT_GIESSBEREIT_VT(RE_1=ALARM-0=BEREIT;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB451,DW26;0;;;;
pbt-TST-A-DRUCK_SPEICHER_VOLL_1-ALARM-0=VOLL;;Binary Tag;1;;Common_PLC-1;TST; 1 in  Word DB450,DW25;0;;;;
pbt-TST-A-EIFEHLER_HEIZUNG_1-FEHLER-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 2 in  Word DB451,DW25;0;;;;
pbt-TST-A-EIFEHLER_PUMPE2_1=FEHLER-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 1 in  Word DB451,DW25;0;;;;
pbt-TST-A-EIFEHLER_PUMPEL_1-FEHLER-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB451,DW25;0;;;;
pbt-TST-A-GSR_HYDRAGGRGIESSBEREIT_1=NBEREIT-0=OK;;Binary Tag;1;;Common_PLC-1;TST;3 in  Word DB450,DW25;0;;;;
pbt-TST-A-OELNIVEAU_MIN_1=MIN-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 3 in  Word DB451,DW25;0;;;;
pbt-TST-A-OELNIVEAU_PUMPEN_AUS_1-PMP_AUS-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 4 in  Word DB451,DW25;0;;;;
pbt-TST-A-OELTEMP_MAX_ALARM_1-ALARM_MAX-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 6 in  Word DB451,DW25;0;;;;
pbt-TST-A-OELTEMP_MAX_WARNUNG_1=WARNMAX-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 5 in  Word DB451,DW25;0;;;;
pbt-TST-A-OELTEMP_MIN_ALARM_1=ALARM_MIN-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 7 in  Word DB451,DW25;0;;;;
pbt-TST-A-RUECKLAUFFILTER_VERLEGT_1-ALARM-0=OK;;Binary Tag;1;;Common_PLC-1;TST;2 in  Word DB450,DW25;0;;;;
pbt-TST-A-SPEISEFILTER_VERLEGT_VT(LI_1=VERLEGT-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 3 in  Word DB451,DW26;0;;;;
pbt-TST-A-SPEISEFILTER_VERLEGT_VT(RE_1-VERLEGT-0=OK;;Binary Tag;1;;Common_PLC-1;TST; 2 in  Word DB451,DW26;0;;;;
pbt-TST-D-GSR_HYDRAGGREGAT_AUS_1=AUS;;Binary Tag;1;;Common_PLC-1;TST; 1 in  Word DB459,DW15;0;;;;
pbt-TST-D-GSR_HYDRAGGREGAT_EIN_1=EIN;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB459,DW15;0;;;;
pbt-TST-D-VORWAHL_PUMPE1_AUTO_1=AUTO;;Binary Tag;1;;Common_PLC-1;TST; 2 in  Word DB459,DW15;0;;;;
pbt-TST-D-VORWAHL_PUMPE1_BACKUP_1=BACKUP;;Binary Tag;1;;Common_PLC-1;TST; 3 in  Word DB459,DW15;0;;;;
pbt-TST-D-VORWAHL_PUMPE2_AUTO_1=AUTO;;Binary Tag;1;;Common_PLC-1;TST; 4 in  Word DB459,DW15;0;;;;
pbt-TST-D-VORWAHL_PUMPE2_BACKUP_1=BACKUP;;Binary Tag;1;;Common_PLC-1;TST; 5 in  Word DB459,DW15;0;;;;
pbt-TST-U-BA_GIESSPIEGEL_REGELUNG-AUTO_STRANG_1;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB451,DW170;0;;;;
pbt-TST-U-BA_GIESSPIEGEL_REGELUNG_1=A_0=M_STRANG_2;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB451,DW190;0;;;;
pbt-TST-U-BA_GIESSPIEGEL_REGELUNG_1=A_0=M_STRANG_3;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB451,DW210;0;;;;
pbt-TST-U-BA_GIESSPIEGEL_REGELUNG_1=A_0=M_STRANG_4;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB451,DW230;0;;;;
pbt-TST-U-HYDRWAHLSCHALTER_AUTO_1=AUTO-0=NAUTO;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB451,DW145;0;;;;
pbt-TST-U-HYDRWAHLSCHALTER_MANUELL_1=MAN-0=NMAN;;Binary Tag;1;;Common_PLC-1;TST; 1 in  Word DB451,DW145;0;;;;
pbt-TST-U-RUECKMELDUNG_HEIZUNG_1=EIN-0=AUS;;Binary Tag;1;;Common_PLC-1;TST; 7 in  Word DB451,DW145;0;;;;
pbt-TST-U-RUECKMELDUNG_HYDRSTATUS_1=EIN-0=AUS;;Binary Tag;1;;Common_PLC-1;TST; 2 in  Word DB451,DW145;0;;;;
pbt-TST-U-RUECKMELDUNG_PUMPE1_1=EIN-0=AUS;;Binary Tag;1;;Common_PLC-1;TST; 5 in  Word DB451,DW145;0;;;;
pbt-TST-U-RUECKMELDUNG_PUMPE2_1=EIN-0=AUS;;Binary Tag;1;;Common_PLC-1;TST; 6 in  Word DB451,DW145;0;;;;
pbt-TST-U-RUECKMELDUNG_VORWAHL_PUMPE1_1-AUTO-0=BACKUP;;Binary Tag;1;;Common_PLC-1;TST; 3 in  Word DB451,DW145;0;;;;
pbt-TST-U-RUECKMELDUNG_VORWAHL_PUMPE2_1-AUTO-0=BACKUP;;Binary Tag;1;;Common_PLC-1;TST; 4 in  Word DB451,DW145;0;;;;
pbt-TST-U-VERTEILERSTOPFEN_VORSIGNAL_ZU-MACHEN_STRANG_1;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB450,DW179;0;;;;
pbt-TST-U-VERTEILERSTOPFEN_VORSIGNAL_ZU-MACHEN_STRANG_2;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB450,DW199;0;;;;
pbt-TST-U-VERTEILERSTOPFEN_VORSIGNAL_ZU-MACHEN_STRANG_3;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB450,DW219;0;;;;
pbt-TST-U-VERTEILERSTOPFEN_VORSIGNAL_ZU-MACHEN_STRANG_4;;Binary Tag;1;;Common_PLC-1;TST; 0 in  Word DB450,DW239;0;;;;
pbt-TST-U-VERTEILERSTOPFEN_ZU_STRANG_1;;Binary Tag;1;;Common_PLC-1;TST; 1 in  Word DB450,DW179;0;;;;
pbt-TST-U-VERTEILERSTOPFEN_ZU_STRANG_2;;Binary Tag;1;;Common_PLC-1;TST; 1 in  Word DB450,DW199;0;;;;
pbt-TST-U-VERTEILERSTOPFEN_ZU_STRANG_3;;Binary Tag;1;;Common_PLC-1;TST; 1 in  Word DB450,DW219;0;;;;
pbt-TST-U-VERTEILERSTOPFEN_ZU_STRANG_4;;Binary Tag;1;;Common_PLC-1;TST; 1 in  Word DB450,DW239;0;;;;
pbt-WDH-U-ANTRIEB_B3_AUS_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDH;4 in  Word DB450,DW174;0;;;;
pbt-WDH-U-ANTRIEB_B4_AUS_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDH;6 in  Word DB450,DW174;0;;;;
pbt-WDR-A-ANTRIEB_A1_STORUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW55;0;;;;
pbt-WDR-A-ANTRIEB_A1_STORUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW75;0;;;;
pbt-WDR-A-ANTRIEB_A1_STORUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW95;0;;;;
pbt-WDR-A-ANTRIEB_A1_STORUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW115;0;;;;
pbt-WDR-A-ANTRIEB_A2_STORUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB451,DW55;0;;;;
pbt-WDR-A-ANTRIEB_A2_STORUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB451,DW75;0;;;;
pbt-WDR-A-ANTRIEB_A2_STORUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB451,DW95;0;;;;
pbt-WDR-A-ANTRIEB_A2_STORUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB451,DW115;0;;;;
pbt-WDR-A-ANTRIEB_A3_STORUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW55;0;;;;
pbt-WDR-A-ANTRIEB_A3_STORUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW75;0;;;;
pbt-WDR-A-ANTRIEB_A3_STORUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW95;0;;;;
pbt-WDR-A-ANTRIEB_A3_STORUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW115;0;;;;
pbt-WDR-A-ANTRIEB_A4_STORUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW55;0;;;;
pbt-WDR-A-ANTRIEB_A4_STORUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW75;0;;;;
pbt-WDR-A-ANTRIEB_A4_STORUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW95;0;;;;
pbt-WDR-A-ANTRIEB_A4_STORUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW115;0;;;;
pbt-WDR-A-ANTRIEB_B1_STORUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 4 in  Word DB451,DW55;0;;;;
pbt-WDR-A-ANTRIEB_B1_STORUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 4 in  Word DB451,DW75;0;;;;
pbt-WDR-A-ANTRIEB_B1_STORUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 4 in  Word DB451,DW95;0;;;;
pbt-WDR-A-ANTRIEB_B1_STORUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 4 in  Word DB451,DW115;0;;;;
pbt-WDR-A-ANTRIEB_B2_STORUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 5 in  Word DB451,DW55;0;;;;
pbt-WDR-A-ANTRIEB_B2_STORUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 5 in  Word DB451,DW75;0;;;;
pbt-WDR-A-ANTRIEB_B2_STORUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 5 in  Word DB451,DW95;0;;;;
pbt-WDR-A-ANTRIEB_B2_STORUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 5 in  Word DB451,DW115;0;;;;
pbt-WDR-A-ANTRIEB_B3_STORUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 6 in  Word DB451,DW55;0;;;;
pbt-WDR-A-ANTRIEB_B3_STORUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 6 in  Word DB451,DW75;0;;;;
pbt-WDR-A-ANTRIEB_B3_STORUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 6 in  Word DB451,DW95;0;;;;
pbt-WDR-A-ANTRIEB_B3_STORUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 6 in  Word DB451,DW115;0;;;;
pbt-WDR-A-ANTRIEB_B4_STORUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 7 in  Word DB451,DW55;0;;;;
pbt-WDR-A-ANTRIEB_B4_STORUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 7 in  Word DB451,DW75;0;;;;
pbt-WDR-A-ANTRIEB_B4_STORUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 7 in  Word DB451,DW95;0;;;;
pbt-WDR-A-ANTRIEB_B4_STORUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 7 in  Word DB451,DW115;0;;;;
pbt-WDR-U-ANTRIEB_A1_AUS_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW174;0;;;;
pbt-WDR-U-ANTRIEB_A1_AUS_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW194;0;;;;
pbt-WDR-U-ANTRIEB_A1_AUS_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW214;0;;;;
pbt-WDR-U-ANTRIEB_A1_AUS_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW234;0;;;;
pbt-WDR-U-ANTRIEB_A1_EIN_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB451,DW174;0;;;;
pbt-WDR-U-ANTRIEB_A1_EIN_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB451,DW194;0;;;;
pbt-WDR-U-ANTRIEB_A1_EIN_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB451,DW214;0;;;;
pbt-WDR-U-ANTRIEB_A1_EIN_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB451,DW234;0;;;;
pbt-WDR-U-ANTRIEB_A2_AUS_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW174;0;;;;
pbt-WDR-U-ANTRIEB_A2_AUS_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW194;0;;;;
pbt-WDR-U-ANTRIEB_A2_AUS_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW214;0;;;;
pbt-WDR-U-ANTRIEB_A2_AUS_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW234;0;;;;
pbt-WDR-U-ANTRIEB_A2_EIN_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW174;0;;;;
pbt-WDR-U-ANTRIEB_A2_EIN_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW194;0;;;;
pbt-WDR-U-ANTRIEB_A2_EIN_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW214;0;;;;
pbt-WDR-U-ANTRIEB_A2_EIN_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW234;0;;;;
pbt-WDR-U-ANTRIEB_A3_AUS_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 4 in  Word DB451,DW174;0;;;;
pbt-WDR-U-ANTRIEB_A3_AUS_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 4 in  Word DB451,DW194;0;;;;
pbt-WDR-U-ANTRIEB_A3_AUS_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 4 in  Word DB451,DW214;0;;;;
pbt-WDR-U-ANTRIEB_A3_AUS_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 4 in  Word DB451,DW234;0;;;;
pbt-WDR-U-ANTRIEB_A3_EIN_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 5 in  Word DB451,DW174;0;;;;
pbt-WDR-U-ANTRIEB_A3_EIN_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 5 in  Word DB451,DW194;0;;;;
pbt-WDR-U-ANTRIEB_A3_EIN_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 5 in  Word DB451,DW214;0;;;;
pbt-WDR-U-ANTRIEB_A3_EIN_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 5 in  Word DB451,DW234;0;;;;
pbt-WDR-U-ANTRIEB_A4_AUS_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 6 in  Word DB451,DW174;0;;;;
pbt-WDR-U-ANTRIEB_A4_AUS_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 6 in  Word DB451,DW194;0;;;;
pbt-WDR-U-ANTRIEB_A4_AUS_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 6 in  Word DB451,DW214;0;;;;
pbt-WDR-U-ANTRIEB_A4_AUS_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 6 in  Word DB451,DW234;0;;;;
pbt-WDR-U-ANTRIEB_A4_EIN_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 7 in  Word DB451,DW174;0;;;;
pbt-WDR-U-ANTRIEB_A4_EIN_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 7 in  Word DB451,DW194;0;;;;
pbt-WDR-U-ANTRIEB_A4_EIN_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 7 in  Word DB451,DW214;0;;;;
pbt-WDR-U-ANTRIEB_A4_EIN_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 7 in  Word DB451,DW234;0;;;;
pbt-WDR-U-ANTRIEB_B1_AUS_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB450,DW174;0;;;;
pbt-WDR-U-ANTRIEB_B1_AUS_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB450,DW194;0;;;;
pbt-WDR-U-ANTRIEB_B1_AUS_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB450,DW214;0;;;;
pbt-WDR-U-ANTRIEB_B1_AUS_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB450,DW234;0;;;;
pbt-WDR-U-ANTRIEB_B1_EIN_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB450,DW174;0;;;;
pbt-WDR-U-ANTRIEB_B1_EIN_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB450,DW194;0;;;;
pbt-WDR-U-ANTRIEB_B1_EIN_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB450,DW214;0;;;;
pbt-WDR-U-ANTRIEB_B1_EIN_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 1 in  Word DB450,DW234;0;;;;
pbt-WDR-U-ANTRIEB_B2_AUS_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR;2 in  Word DB450,DW174;0;;;;
pbt-WDR-U-ANTRIEB_B2_AUS_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR;2 in  Word DB450,DW194;0;;;;
pbt-WDR-U-ANTRIEB_B2_AUS_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR;2 in  Word DB450,DW214;0;;;;
pbt-WDR-U-ANTRIEB_B2_AUS_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR;2 in  Word DB450,DW234;0;;;;
